hit_id,x,y,z,volume_id,layer_id,module_id
23072,-4.486280000000001,31.7371,32.4415,8,2,125
23404,-30.9986,8.699019999999999,43.3003,8,2,128
23488,-31.209,4.97006,51.6086,8,2,128
23577,-30.2836,-10.1434,132.986,8,2,129
23771,4.77912,-32.1592,99.9118,8,2,133
23957,31.6704,-5.58195,136.937,8,2,136
24048,32.8283,2.86518,128.046,8,2,137
24098,21.9843,23.3253,94.9984,8,2,138
24352,-15.8019,28.7043,120.213,8,2,142
24445,-28.4926,14.4356,111.96700000000001,8,2,143
24515,-31.6372,6.17039,113.196,8,2,144
24751,29.2293,-11.7663,197.051,8,2,151
24918,19.6233,25.4431,191.142,8,2,155
25334,26.2923,18.5022,270.256,8,2,170
25368,16.6057,27.4469,221.233,8,2,171
25393,4.58057,31.7268,214.827,8,2,172
25677,-14.8564,28.885,311.046,8,2,190
25728,29.3044,-12.7509,365.676,8,2,199
25816,-11.3013,-72.0787,-459.334,8,4,8
25976,-70.4153,12.7788,-453.593,8,4,31
26311,-64.3628,-33.1768,-331.256,8,4,67
26425,56.1527,-45.3381,-314.005,8,4,77
26619,-68.0598,-22.1221,-230.854,8,4,98
26636,-52.8617,-47.9105,-219.405,8,4,100
26870,54.5676,46.3417,-226.66299999999998,8,4,116
26993,-65.2573,28.4148,-235.69099999999997,8,4,126
27129,-49.4278,-53.6609,-161.067,8,4,133
27192,-10.9767,-72.0651,-193.135,8,4,136
27204,10.5568,-71.0584,-145.67,8,4,137
27278,53.7272,-49.318999999999996,-159.82299999999998,8,4,141
27431,40.5925,59.0441,-156.096,8,4,149
27477,18.3336,69.5501,-147.561,8,4,151
27658,-70.0979,-17.7308,-88.4149,8,4,162
27769,-30.6364,-64.4441,-87.6324,8,4,166
27933,41.9733,-59.3176,-70.6686,8,4,172
28201,20.997,68.6341,-102.397,8,4,183
28326,-51.1152,52.6543,-71.0386,8,4,189
28338,-57.4479,42.2609,-120.186,8,4,189
28369,-62.8489,34.9945,-75.8699,8,4,190
28543,-55.6872,-45.9846,-47.4963,8,4,196
28822,58.6951,-41.1654,-47.285,8,4,205
28879,63.9719,-33.367,-3.19062,8,4,206
28957,71.7691,-3.90295,-63.5823,8,4,208
29051,66.781,29.8662,-66.8807,8,4,211
29121,55.8337,45.8499,-0.251725,8,4,212
29310,-8.388539999999999,71.5848,-53.846000000000004,8,4,217
29456,-59.9798,39.0568,-47.6609,8,4,221
29477,-65.8991,28.1015,-1.55938,8,4,222
29499,-63.7381,34.0056,-52.6044,8,4,222
29554,-72.1433,12.8455,-27.4702,8,4,224
29924,37.9332,-60.2753,10.5089,8,4,235
29965,46.1491,-54.777,42.9101,8,4,236
30159,69.1357,19.8039,46.2333,8,4,242
30312,37.3296,61.9943,18.9131,8,4,246
30368,0.893639,71.1476,25.1535,8,4,248
30405,-4.91817,71.9179,21.5982,8,4,249
30413,-11.4506,70.3319,52.6615,8,4,249
30459,-18.057000000000002,69.9465,3.7899599999999998,8,4,250
30616,-68.4756,22.015,1.22187,8,4,255
30729,-60.7517,-38.1205,98.2897,8,4,259
30745,-59.6688,-39.603,124.639,8,4,259
30837,-16.4783,-69.8391,87.5025,8,4,263
30958,49.5533,-51.8068,108.84100000000001,8,4,268
31089,66.1529,27.406999999999996,81.7661,8,4,274
31232,17.3323,69.706,73.2427,8,4,279
31401,-68.7933,23.1921,104.87,8,4,287
31435,-71.9591,8.44487,120.814,8,4,288
31492,-65.2563,-31.1142,167.544,8,4,291
31684,69.0398,-18.3925,147.214,8,4,303
31739,68.8399,20.4412,144.222,8,4,306
32113,11.6469,-70.7937,228.597,8,4,329
32263,49.8164,51.3838,218.74,8,4,340
32345,-33.9424,63.8036,268.075,8,4,347
32390,-63.4982,34.6611,254.87,8,4,350
32405,-72.14399999999999,12.8624,263.749,8,4,352
32428,-66.5193,-25.4415,302.527,8,4,354
32556,54.358000000000004,-47.3321,349.89300000000003,8,4,365
32572,69.3131,-16.637999999999998,318.47900000000004,8,4,367
32599,70.5096,10.7187,280.871,8,4,369
32891,73.1306,2.02149,365.52099999999996,8,4,401
32938,43.0424,57.5515,419.44,8,4,405
33123,64.7488,-29.804000000000002,432.67199999999997,8,4,430
33179,12.5546,69.9492,482.33099999999996,8,4,439
33514,-108.68700000000001,-38.2852,-377.25300000000004,8,6,55
33527,-85.4794,-76.8102,-353.486,8,6,58
33688,87.0995,75.2511,-371.233,8,6,84
33778,-105.007,49.3815,-376.949,8,6,101
33880,-12.8684,-114.68,-306.77299999999997,8,6,116
34226,-76.6251,-85.78,-252.93400000000003,8,6,163
34293,14.9538,-113.921,-230.96200000000002,8,6,170
34343,82.7361,-80.6676,-252.899,8,6,176
34486,34.2265,110.54299999999999,-231.34799999999998,8,6,193
34635,-111.906,-32.6407,-142.691,8,6,211
34968,39.9193,110.11399999999999,-171.43099999999998,8,6,245
35071,-91.5975,71.5425,-195.834,8,6,255
35202,-85.3334,-79.2229,-79.5203,8,6,267
35236,-40.5021,-107.588,-129.51,8,6,270
35330,69.6419,-92.928,-115.00200000000001,8,6,279
35379,97.0366,-64.6105,-76.2004,8,6,282
35417,115.155,-2.1717,-99.5842,8,6,286
35484,107.353,44.6523,-107.17,8,6,290
35615,-15.7828,115.545,-85.8895,8,6,301
35673,-84.0473,78.9262,-112.405,8,6,306
35685,-94.2492,65.9713,-75.7419,8,6,307
35697,-100.77600000000001,55.8582,-81.8616,8,6,308
35700,-99.8958,57.9176,-123.12100000000001,8,6,308
36100,104.52600000000001,-52.8103,-4.93438,8,6,335
36251,86.9093,76.1212,-5.53546,8,6,344
36558,-105.20200000000001,50.4832,-3.19062,8,6,361
36604,-114.21600000000001,24.1064,-43.7669,8,6,363
36857,54.3427,-101.238,19.3572,8,6,381
36902,79.6029,-84.8288,63.7326,8,6,384
37020,110.93700000000001,33.5308,67.9366,8,6,393
37113,62.888999999999996,97.772,32.8895,8,6,399
37181,-0.580242,114.935,40.4779,8,6,403
37207,-8.95914,115.139,35.4604,8,6,404
37251,-30.7928,112.23299999999999,9.4999,8,6,406
37358,-109.926,37.999,5.15937,8,6,414
37534,-25.5312,-114.15700000000001,140.065,8,6,428
37749,102.944,52.5675,130.608,8,6,446
37841,30.8524,111.59700000000001,119.11200000000001,8,6,453
37913,-21.2347,114.25299999999999,75.7692,8,6,457
38108,-97.735,-61.5038,202.174,8,6,473
38110,-96.1481,-63.4513,151.115,8,6,473
38239,85.0209,-77.6332,172.58599999999998,8,6,488
38508,-106.99799999999999,42.5326,170.007,8,6,517
38543,-115.635,8.191239999999999,194.748,8,6,520
38729,111.34,-32.4223,238.68599999999998,8,6,544
38773,112.23899999999999,31.9379,241.375,8,6,549
38985,-104.536,-49.1165,282.504,8,6,576
39430,20.9257,-114.355,374.654,8,6,639
39534,82.1681,82.2261,358.63199999999995,8,6,657
39618,-100.04799999999999,58.8208,409.913,8,6,672
39639,-114.45200000000001,18.3756,420.202,8,6,675
39796,112.41799999999999,25.1803,456.464,8,6,704
39869,-52.4835,102.411,428.24699999999996,8,6,719
40006,-9.974160000000001,-171.46,-457.80199999999996,8,8,19
40268,-111.405,-130.203,-376.026,8,8,89
40341,117.899,-123.854,-373.67900000000003,8,8,107
40674,18.5612,-170.638,-343.214,8,8,177
40846,59.4842,160.627,-338.52,8,8,210
40951,-161.55200000000002,-55.3952,-209.15099999999998,8,8,238
41211,68.4746,157.696,-254.72099999999998,8,8,288
41442,-56.5011,-163.025,-184.252,8,8,328
41503,107.75299999999999,-133.438,-171.66099999999997,8,8,340
41580,172.488,4.86304,-148.174,8,8,352
41601,161.113,60.9781,-159.999,8,8,356
41732,-131.91899999999998,111.425,-169.39700000000002,8,8,382
41741,-147.637,89.93,-185.704,8,8,384
41848,-116.815,-126.62,-121.079,8,8,401
41990,145.007,-90.2559,-111.382,8,8,422
42219,-27.2841,169.609,-125.839,8,8,451
42306,-135.61700000000002,104.366,-111.86200000000001,8,8,460
42312,-148.494,86.4835,-120.31700000000001,8,8,462
42609,155.18,-75.2486,-6.95938,8,8,502
42739,124.863,118.822,-12.3594,8,8,517
42948,-150.434,83.0014,-4.765630000000001,8,8,540
42987,-166.27900000000002,42.1152,-64.3501,8,8,543
43215,66.2756,-158.637,30.3938,8,8,571
43412,97.7769,140.286,50.2395,8,8,597
43503,-5.11301,171.02900000000002,60.0411,8,8,605
43519,-15.3572,170.84799999999998,53.4145,8,8,606
43541,-48.1898,163.915,16.5523,8,8,608
43619,-160.688,60.4665,9.99688,8,8,620
43848,125.48100000000001,-117.584,89.536,8,8,654
43917,163.352,52.5944,95.6091,8,8,667
44056,-36.3927,169.183,105.294,8,8,686
44095,-105.116,136.069,124.846,8,8,691
44283,-35.0188,-167.38,202.887,8,8,719
44454,144.671,93.9553,194.72299999999998,8,8,749
44504,51.1051,163.516,177.53099999999998,8,8,757
44613,-136.23,103.355,200.31099999999998,8,8,772
44707,-140.582,-99.1275,220.217,8,8,788
44822,136.039,-104.625,256.21299999999997,8,8,811
45051,-155.389,74.5783,257.21,8,8,853
45124,-147.91,-86.9363,301.795,8,8,865
45232,126.116,-115.859,311.901,8,8,888
45443,-171.16299999999998,2.4449099999999997,289.525,8,8,936
45571,164.65,-53.5167,356.533,8,8,972
45595,166.865,44.7685,362.463,8,8,979
45753,-153.768,-75.75,432.301,8,8,1020
71528,-239.253,-109.529,-875.4,13,2,83
71547,-197.403,-172.148,-806.0,13,2,85
71663,193.84099999999998,177.87,-863.3,13,2,105
71735,-225.204,133.974,-840.6,13,2,117
71822,4.79516,-256.595,-688.24,13,2,131
71985,-244.847,76.3846,-752.8,13,2,159
72036,-163.782,-205.827,-576.2,13,2,166
72085,167.75599999999997,-200.138,-572.2,13,2,175
72375,19.1478,-257.622,-515.2,13,2,211
72529,109.191,232.63099999999997,-507.8,13,2,228
72876,129.506,228.96599999999998,-396.2,13,2,267
73013,-237.821,-102.971,-319.2,13,2,283
73063,-87.6461,-245.62400000000002,-267.6,13,2,288
73129,173.77700000000002,-192.895,-262.0,13,2,295
73352,-212.982,153.659,-259.92,13,2,316
73369,-215.158,141.30100000000002,-278.4,13,2,317
73475,-151.084,-210.799,-187.1,13,2,327
73560,230.623,-127.538,-171.8,13,2,337
73615,261.176,-18.4426,-157.4,13,2,340
73617,261.14599999999996,26.8308,-225.2,13,2,341
73757,-51.4909,255.095,-190.4,13,2,352
73800,-194.96400000000003,173.19400000000002,-170.2,13,2,356
74288,-79.7641,249.69099999999997,-80.8,13,2,392
74402,-249.26,81.6176,-98.8,13,2,398
74520,-199.05200000000002,-169.49900000000002,24.6,13,2,405
74613,60.8167,-254.294,47.4,13,2,412
74687,236.993,-107.70200000000001,-10.2,13,2,418
74819,175.875,191.87,-23.4,13,2,426
74930,-83.294,252.365,29.4,13,2,432
75021,-214.36700000000002,146.846,-7.8,13,2,437
75036,-240.00900000000001,102.70100000000001,17.4,13,2,438
75105,-234.812,-115.124,65.2,13,2,443
75269,208.99200000000002,-157.116,131.92,13,2,456
75359,242.08900000000003,85.7318,138.4,13,2,463
75401,161.616,203.798,78.4,13,2,466
75476,-17.4588,257.501,90.4,13,2,471
75478,-28.2312,258.272,82.0,13,2,471
75492,-65.2574,250.93599999999998,150.4,13,2,472
76141,-203.092,-157.398,324.0,13,2,525
76179,-47.623999999999995,-256.522,307.2,13,2,529
76274,205.21900000000002,-160.385,278.4,13,2,536
76365,191.105,176.65200000000002,298.8,13,2,545
76410,90.7631,243.745,271.2,13,2,548
76565,-260.692,-20.495,446.68,13,2,561
76588,-229.57299999999998,-120.995,457.8,13,2,564
76700,228.27900000000002,-130.322,396.4,13,2,577
76883,-220.91099999999997,139.07399999999998,395.8,13,2,597
77044,243.269,-91.5509,536.0,13,2,618
77051,253.543,-54.9624,519.2,13,2,619
77076,251.261,61.4713,547.4,13,2,622
77232,-227.736,-125.34299999999999,669.4,13,2,644
77549,1.4197899999999999,-256.353,751.6,13,2,691
77831,61.2683,-254.25599999999997,851.4,13,2,732
77889,195.078,175.88299999999998,816.8,13,2,745
78116,-106.77600000000001,236.87900000000002,969.6,13,2,793
78132,-210.801,155.548,930.4,13,2,796
78257,236.511,120.605,1068.66,13,2,823
78387,43.0585,-363.077,-987.4,13,4,15
78762,-213.65599999999998,-290.52,-790.6,13,4,121
78787,212.294,-293.26,-796.2,13,4,132
79024,12.4118,-357.212,-712.4,13,4,183
79126,183.51,306.014,-709.9,13,4,206
79182,-349.1,73.2054,-690.7,13,4,223
79360,335.499,132.215,-577.8,13,4,256
79683,210.398,289.54,-549.5,13,4,317
79840,-316.348,-174.986,-449.8,13,4,341
79876,-133.673,-336.79699999999997,-364.6,13,4,347
79939,255.908,-252.178,-364.6,13,4,358
80097,-293.0,211.083,-392.2,13,4,387
80113,-307.45799999999997,186.49900000000002,-359.8,13,4,388
80198,-164.142,-320.888,-265.8,13,4,402
80331,353.315,66.6197,-309.6,13,4,422
80442,-86.1147,346.212,-261.2,13,4,437
80685,329.149,-158.254,-239.4,13,4,472
80895,-251.571,262.559,-237.8,13,4,497
80915,-299.274,204.575,-249.8,13,4,499
81186,355.941,-52.4435,-144.4,13,4,531
81281,127.045,337.33099999999996,-56.8,13,4,543
81417,-331.691,136.39600000000002,-136.0,13,4,557
81491,-317.488,-171.91099999999997,10.2,13,4,565
81514,-265.778,-246.65,-7.2,13,4,567
81648,332.789,-140.31799999999998,-13.8,13,4,585
81762,221.22,283.228,-34.2,13,4,597
81862,-123.82799999999999,337.575,41.4,13,4,606
81910,-274.672,236.644,-10.2,13,4,610
81928,-327.192,160.803,27.0,13,4,612
82109,20.9235,-358.01300000000003,69.04,13,4,631
82274,240.86900000000003,264.91700000000003,110.2,13,4,652
82344,-41.2177,359.925,126.4,13,4,659
82356,-45.9032,353.694,113.2,13,4,660
82594,313.281,-178.917,181.4,13,4,696
82595,308.116,-185.643,240.2,13,4,696
82632,335.48900000000003,132.254,191.0,13,4,704
82739,-109.76299999999999,346.1,205.4,13,4,717
83275,-272.216,-236.80900000000003,452.2,13,4,791
83308,-57.011,-357.56,424.6,13,4,797
83490,203.75,300.07,435.0,13,4,821
83504,146.58700000000002,329.009,377.8,13,4,823
83755,336.26800000000003,-128.806,553.6569999999999,13,4,865
83764,339.352,-110.432,495.2,13,4,866
83912,-277.026,230.84400000000002,558.8,13,4,890
83967,-356.288,-66.2744,626.52,13,4,898
83982,-330.837,-151.046,643.8,13,4,900
84332,327.814,-142.82399999999998,739.2,13,4,977
84356,353.13199999999995,76.6181,770.2,13,4,982
84731,-306.214,-193.796,948.48,13,4,1069
84774,71.7389,-353.221,879.6,13,4,1080
85197,-11.0645,-499.82800000000003,-998.2,13,6,20
85281,323.606,386.094,-1021.48,13,6,50
85729,364.069,344.025,-799.64,13,6,205
86078,-402.685,-305.454,-641.4,13,6,320
86322,-502.82,11.2283,-594.0,13,6,390
86385,-214.729,-453.834,-500.0,13,6,404
86448,382.235,-318.812,-510.8,13,6,421
86583,-386.77,314.703,-544.4,13,6,460
86593,-452.996,209.808,-505.28,13,6,463
86675,-121.65299999999999,-486.25199999999995,-389.5,13,6,485
86797,479.673,154.80200000000002,-440.2,13,6,511
86894,-153.80100000000002,476.56199999999995,-367.8,13,6,531
87105,463.835,-180.80599999999998,-328.8,13,6,581
87262,-304.69,395.708,-328.8,13,6,613
87275,-398.865,303.746,-344.4,13,6,616
87649,-440.381,243.145,-191.0,13,6,696
87702,-461.81,-196.68200000000002,-72.4,13,6,707
87719,-379.028,-327.282,-51.2,13,6,711
87851,477.13300000000004,-157.17,-125.2,13,6,737
87938,260.89099999999996,426.12699999999995,-52.0,13,6,754
88287,469.48400000000004,-176.815,-19.8,13,6,815
88371,405.001,300.709,-22.2,13,6,827
88485,-322.393,381.964,-13.8,13,6,848
88512,-433.345,251.96200000000002,39.0,13,6,852
88624,-117.774,-484.644,104.8,13,6,875
88768,368.056,333.245,155.2,13,6,907
88852,-194.049,458.957,59.2,13,6,922
89079,477.93800000000005,-161.79,180.2,13,6,971
89082,479.311,-159.349,259.4,13,6,971
89217,-79.6962,495.014,159.8,13,6,997
89222,-89.7355,494.903,176.6,13,6,997
89468,453.291,204.024,260.4,13,6,1059
89547,-181.695,462.148,276.0,13,6,1078
89773,449.44199999999995,-220.388,459.4,13,6,1126
90196,241.2,434.398,525.2,13,6,1223
90309,-353.228,-359.365,630.6,13,6,1258
90340,-61.4922,-501.1,590.7,13,6,1266
90740,88.4623,489.31199999999995,682.835,13,6,1383
90912,497.856,-60.4054,812.067,13,6,1442
91042,-466.851,-173.313,886.4,13,6,1487
91045,-469.782,-159.732,876.0,13,6,1487
91335,445.63,-236.57,1050.6,13,6,1593
91347,491.973,88.4984,1071.4,13,6,1602
91863,-452.17400000000004,-480.81199999999995,-864.8860000000001,13,8,218
92181,545.049,-368.02099999999996,-687.28,13,8,348
92302,-482.332,451.10400000000004,-725.2,13,8,396
92323,-625.6759999999999,197.09,-678.4,13,8,404
92373,-334.227,-574.323,-663.8,13,8,425
92455,593.07,292.005,-591.686,13,8,467
92560,-636.111,-158.71200000000002,-468.8,13,8,515
92646,414.635,-511.972,-542.0,13,8,547
92804,-250.185,611.286,-488.0,13,8,593
92993,637.561,-178.143,-442.6,13,8,659
93125,-329.273,576.965,-445.0,13,8,697
93138,-501.05199999999996,431.50199999999995,-453.4,13,8,703
93462,-531.251,391.208,-255.6,13,8,806
93503,-653.6419999999999,-108.90100000000001,-191.933,13,8,819
93844,-541.992,-378.649,-104.8,13,8,928
93940,539.175,-383.463,-97.6,13,8,959
94029,264.621,605.191,-73.6,13,8,988
94284,631.433,-205.68200000000002,-27.0,13,8,1066
94315,661.83,25.7424,25.8,13,8,1072
94420,-309.306,584.09,-19.8,13,8,1105
94452,-544.486,382.41900000000004,53.4,13,8,1112
94646,660.196,-9.29076,98.8,13,8,1173
94757,-291.915,593.404,79.6,13,8,1206
95017,543.65,382.12,211.4,13,8,1285
95067,-127.35700000000001,650.035,211.4,13,8,1304
95072,-167.172,640.9580000000001,234.2,13,8,1305
95305,659.102,-46.9643,360.0,13,8,1376
95325,585.533,305.71,344.4,13,8,1385
95573,540.224,-386.585,416.2,13,8,1469
95676,-297.073,595.002,368.44,13,8,1512
96298,-55.0372,-654.136,767.2,13,8,1759
96417,379.131,538.748,705.4,13,8,1801
96517,-420.25199999999995,-509.33099999999996,831.8,13,8,1851
107932,725.302,-382.63199999999995,-878.4,17,2,171
108031,-557.638,597.752,-900.0,17,2,225
108045,-811.2819999999999,130.41899999999998,-878.4,17,2,237
108090,-473.29699999999997,-669.54,-829.4,17,2,259
108190,667.1489999999999,485.625,-775.4,17,2,312
108599,556.702,-602.0219999999999,-645.0,17,2,525
108740,-372.81199999999995,735.654,-612.6,17,2,579
108889,807.395,-141.645,-552.8,17,2,657
108980,-303.473,758.61,-563.6,17,2,698
108995,-586.738,568.854,-563.6,17,2,706
109523,-583.613,571.2869999999999,-325.2,17,2,946
109562,-737.783,-365.80800000000005,-168.2,17,2,969
110034,213.257,793.79,-97.6,17,2,1165
110240,793.893,-220.032,-37.8,17,2,1255
110341,-161.012,807.368,-27.0,17,2,1294
110667,-403.44699999999995,714.643,97.6,17,2,1420
110692,-628.81,526.013,65.2,17,2,1427
111159,721.242,385.225,260.4,17,2,1630
111217,-183.455,796.539,260.4,17,2,1655
111220,-265.888,772.965,292.8,17,2,1657
111370,573.186,-590.521,374.2,17,2,1725
111431,703.9110000000001,421.027,428.2,17,2,1751
111505,-428.43300000000005,700.7819999999999,460.6,17,2,1781
112507,-35.8668,-815.6489999999999,954.0,17,2,2310
112604,539.371,613.3919999999999,889.2,17,2,2357
112713,-462.60699999999997,-679.5419999999999,1046.2,17,2,2419
112927,-685.507,-754.528,-1046.2,17,4,21
113042,647.0740000000001,789.5319999999999,-1040.8,17,4,98
113524,-552.509,861.5169999999999,-775.4,17,4,432
113691,1014.32,-44.0187,-704.8,17,4,532
113773,-167.093,1007.97,-748.0,17,4,574
113795,-674.053,763.5110000000001,-704.8,17,4,588
114492,-560.11,858.2310000000001,-439.0,17,4,1040
114536,-1000.8,-191.93599999999998,-260.4,17,4,1069
115421,1000.35,-217.274,-37.8,17,4,1591
115814,-562.222,846.914,130.0,17,4,1801
115820,-702.187,737.0110000000001,86.8,17,4,1805
116148,478.561,-901.38,303.6,17,4,2026
116201,969.7760000000001,311.76599999999996,346.8,17,4,2060
116267,-271.959,981.768,325.2,17,4,2097
116549,-431.45099999999996,926.235,374.2,17,4,2253
116718,834.82,587.298,531.2,17,4,2371
96584,536.387,-390.336,780.8860000000001,13,8,1877
84842,315.892,167.68099999999998,965.446,13,4,1097
75604,-256.492,47.6981,156.4,13,2,479
115428,1020.21,-89.3136,-5.4,17,4,1594
72265,-253.52599999999998,62.89,-622.2,13,2,199
44023,30.3051,169.963,103.62200000000001,8,8,681
107805,-459.665,679.758,-1057.0,17,2,102
95196,-348.759,-558.081,257.85,13,8,1343
33769,-97.3466,63.8849,-350.954,8,6,100
21655,-30.5673,-12.9729,51.4204,8,2,114
39152,115.685,-8.819189999999999,306.068,8,6,598
40876,-8.19148,172.96200000000002,-332.48699999999997,8,8,216
26884,42.288000000000004,57.4313,-245.013,8,4,117
108270,-773.18,276.47,-818.6,17,2,354
94656,650.727,96.0983,128.8,13,8,1176
112037,-811.232,-92.9159,729.4860000000001,17,2,2043
94999,653.578,124.91799999999999,194.6,13,8,1278
117032,-145.326,1010.82,623.4,17,4,2550
42357,-168.426,31.9658,-102.96600000000001,8,8,466
115617,-552.155,-853.002,119.2,17,4,1697
77727,-187.503,175.734,670.6,13,2,716
90022,-426.309,-263.038,519.2,13,6,1177
109034,-806.7489999999999,123.292,-542.0,17,2,718
115129,837.507,-578.28,-140.8,17,4,1430
111249,-591.33,565.279,314.4,17,2,1666
109538,-715.206,395.985,-325.2,17,2,951
78619,360.173,-9.40271,-918.0,13,4,84
93628,617.553,-231.78099999999998,-168.2,13,8,862
40469,35.905,167.28900000000002,-412.67699999999996,8,8,134
25732,17.719,26.9104,362.986,8,2,203
117357,-506.504,-886.678,861.8,17,4,2762
93126,-308.339,584.436,-402.6,13,8,697
28066,72.8463,1.09407,-111.20700000000001,8,4,177
93925,395.246,-523.27,-108.4,13,8,955
117531,-784.3860000000001,651.76,861.8,17,4,2872
110146,-755.845,-326.986,27.0,17,2,1208
109536,-715.568,395.506,-271.2,17,2,951
108913,771.75,272.192,-552.8,17,2,667
95813,467.566,-462.348,558.8,13,8,1569
41178,123.715,119.095,-217.80700000000002,8,8,283
89444,471.81199999999995,-153.891,270.8,13,6,1050
95118,-549.557,367.459,193.4,13,8,1317
93801,-648.661,135.05,-258.714,13,8,915
80652,254.46,-253.377,-159.2,13,4,470
71930,14.467,259.056,-766.0,13,2,150
85399,-222.113,-448.413,-874.8,13,6,92
114929,755.9630000000001,691.211,-179.0,17,4,1310
112406,-270.13,775.169,861.8,17,2,2257
94057,-22.2594,655.6310000000001,-104.8,13,8,996
79418,12.7815,362.49699999999996,-618.6,13,4,266
112645,-303.589,758.581,910.8,17,2,2378
26288,-70.118,-14.4303,-287.802,8,4,65
111332,-187.335,-800.6039999999999,430.0,17,2,1706
108670,562.036,600.323,-655.8,17,2,556
109707,622.12,537.624,-233.0,17,2,1034
85268,422.12800000000004,265.627,-1041.4,13,6,47
74986,-170.484,198.43900000000002,-25.8,13,2,435
108609,720.99,-393.25300000000004,-601.8,17,2,531
114798,-921.057,-449.191,-200.6,17,4,1227
115448,947.83,374.402,-37.8,17,4,1606
92720,586.049,304.111,-501.2,13,8,569
111729,-49.648,814.934,498.8,17,2,1892
95405,-298.055,584.957,339.6,13,8,1411
116640,188.158,-1000.94,563.6,17,4,2323
95948,-221.16400000000002,624.081,509.6,13,8,1612
37051,98.9255,60.0428,20.5384,8,6,395
32527,35.408,-62.1199,304.961,8,4,363
93280,202.361,-627.076,-313.2,13,8,745
39627,-104.15799999999999,54.0748,414.644,8,6,673
110356,-293.048,770.753,27.0,17,2,1297
85825,-410.592,-282.494,-690.0,13,6,242
113203,1001.22,-187.543,-932.4,17,4,224
45390,-66.1223,158.72899999999998,292.876,8,8,922
111319,-449.469,-691.834,423.57099999999997,17,2,1699
93548,-329.36800000000005,-570.495,-157.4,13,8,834
112488,-372.295,-733.1189999999999,889.2,17,2,2301
114766,-938.695,393.538,-346.8,17,4,1207
116438,921.308,-437.86,428.2,17,4,2194
89445,484.064,-127.31200000000001,304.8,13,6,1050
89465,476.61,155.333,342.85699999999997,13,6,1057
91771,121.10799999999999,647.25,-896.914,13,8,176
116774,148.07399999999998,1007.48,509.6,17,4,2391
44817,121.853,-122.61,211.18,8,8,810
75273,179.12900000000002,-182.989,145.6,13,2,456
43711,-132.447,-109.84299999999999,94.6219,8,8,633
108719,-98.8007,814.311,-634.2,17,2,573
85975,130.899,479.224,-730.6,13,6,290
80863,-101.67200000000001,347.162,-194.6,13,4,493
117352,-750.3530000000001,-688.431,872.6,17,4,2755
117607,-373.29400000000004,-950.904,889.2,17,4,2917
115716,1013.67,117.92399999999999,54.4,17,4,1751
39840,20.4435,113.87100000000001,489.506,8,6,714
109635,412.681,-707.437,-243.8,17,2,1001
115293,-1015.96,65.8374,-119.2,17,4,1519
