particle_id,vx,vy,vz,px,py,pz,q,nhits
743096206275645441,-115.67299999999999,227.69299999999998,153.095,0.0627139,-0.301295,-0.0942461,1,9
4517962014789633,9.649519999999999,34.175,-75.4729,0.122297,0.08300779999999999,-0.29989499999999997,-1,1
63050669661093888,0.0227292,0.00567583,-0.535732,0.332289,-0.273898,-0.9424680000000001,1,11
797149022530838530,-97.4517,236.067,-83.0538,0.229096,0.183969,0.027750999999999998,1,8
598979918671380480,0.012415,0.00406707,15.995,-0.0744345,0.5938319999999999,0.306625,-1,10
364800846946369536,0.014919100000000001,-0.002212,-11.5247,0.198527,-0.0249147,0.9243030000000001,1,8
495405648456974336,-0.0161455,0.018690000000000002,3.77889,0.134454,-0.17289300000000002,0.321679,-1,9
117094689823260672,0.000486502,-0.00918186,0.20829499999999998,-0.45160500000000003,-0.220423,-4.01529,1,12
734097528219238400,-0.00916967,-0.00476335,-2.6461099999999997,-0.30065,-0.198217,-2.6099,-1,7
761115140253810688,-34.7287,-18.826,80.2249,-0.43035200000000007,-0.16258599999999998,1.2206299999999999,-1,12
153126716657631232,-0.000420138,0.027068900000000003,1.7668700000000002,0.481763,0.241522,-0.505428,1,5
220683528566734848,-0.0215424,0.00567734,-4.09596,0.21127600000000002,0.392293,0.141977,1,14
126101133163757568,-0.0222061,0.00823095,4.219869999999999,-0.188127,-0.126658,-0.162746,-1,7
391819421070397441,-136.935,45.9801,-820.0,-0.200004,0.0910151,0.13275499999999998,-1,6
837677021113876480,0.00107922,0.013532399999999998,-11.1873,0.198401,0.028179700000000002,1.025,1,9
229688253920313344,0.0104971,-0.010107,-1.48604,-0.356581,0.170227,1.40275,1,11
675540837458771968,0.00994301,0.0184899,-1.58384,0.0954389,0.47363599999999995,0.501684,1,9
747603448018501632,-0.018072900000000003,0.015694899999999998,0.35496,-0.0733675,-0.3304,-0.897091,-1,16
211669869681180672,-0.021603900000000002,0.00530647,3.26302,-0.51274,-0.238697,-2.61888,-1,12
837697018481606656,2.35448,10.1886,-4.20378,0.0905682,-0.09902949999999999,-0.00863213,1,1
779124384802537472,0.00661412,0.00943342,-3.07924,0.364021,-0.040007999999999995,-0.309764,-1,11
797138233556205568,0.00711298,0.00164107,-1.6835099999999998,-0.351456,0.202698,-0.260835,1,14
180159584416038912,-0.010003,-0.022239,11.077,-0.48103999999999997,-0.27608,0.674739,-1,10
711580217277153280,0.00357131,-0.0123055,-2.6419799999999998,-0.42619700000000005,0.754093,3.24647,1,15
382806105765445632,-0.00718249,0.009462700000000001,10.3374,0.219914,-0.0785855,1.38276,1,15
63057335450337280,0.0227292,0.00567583,-0.535732,-0.324058,-0.0596651,-0.398957,-1,12
112596519034552320,0.00190622,-0.0009474689999999999,-0.0986182,0.54332,-0.123688,1.148,1,13
968290756156456960,-0.00417844,0.00475084,-5.12884,-0.804891,0.16686099999999998,3.0180599999999997,-1,4
873713445994758144,-0.0202733,-0.00521751,2.11253,0.162134,0.0435336,0.186497,-1,9
675544548310515712,0.00994301,0.0184899,-1.58384,-0.46244799999999997,-0.332964,1.0038799999999999,1,11
864693945953681408,0.0126226,0.00612422,-1.50809,-0.309834,0.0583514,0.529227,-1,12
923239366719963136,0.032917400000000006,-0.013690299999999999,-6.5544199999999995,0.104678,-0.776253,2.56545,-1,11
657533036019056640,-0.00138821,-0.00693833,-3.4744,0.123051,-0.156364,0.0376756,1,9
585470219300896768,-0.0108205,-0.00310644,6.37972,0.05830219999999999,0.260922,-0.40367800000000004,1,11
139620109663600640,-0.0455581,-0.00213868,8.45589,-0.153874,0.0510214,-1.04045,-1,3
779127752056897536,0.00661412,0.00943342,-3.07924,0.132687,-0.7455649999999999,-1.50262,1,12
355784782879129600,-0.0294226,0.00126274,-1.8547799999999999,-0.0552048,0.661431,-0.480158,-1,11
657526438949289984,-0.00138821,-0.00693833,-3.4744,-0.7390770000000001,0.370106,-0.561338,1,10
225187952827826176,-0.017552,-0.0146892,-5.44466,0.55562,0.604176,2.57061,1,7
364802015177474048,0.014919100000000001,-0.002212,-11.5247,-0.41305,0.15765099999999999,-1.3945100000000001,1,13
130610436507697152,0.0170266,0.0025745,2.69768,-0.0779125,-0.642972,-4.09619,1,15
810653774098993153,-18.9329,1.59569,479.935,-0.060266,-0.196036,0.208959,-1,4
747609701490884608,-0.018072900000000003,0.015694899999999998,0.35496,-0.40445,0.0497996,-0.15523299999999998,1,13
229685573860720640,0.0104971,-0.010107,-1.48604,0.231073,-0.212527,-1.36059,-1,11
355801687870406656,-3.7770599999999996,8.71908,-7.74862,-0.291269,0.295537,-0.405149,-1,12
27022491134205954,-151.934,205.282,258.543,0.058886400000000005,-0.177282,-0.10514000000000001,1,6
837672485628411904,0.00107922,0.013532399999999998,-11.1873,1.0802100000000001,0.341746,2.4511,1,13
702562503942471680,-0.00392193,0.0192333,7.0891,0.483865,0.6112810000000001,4.46696,-1,11
495400769374126080,-0.0161455,0.018690000000000002,3.77889,0.27092,-0.423016,-0.514568,-1,12
13512791746936832,-0.0221509,0.014133600000000001,-3.9931,0.0345004,0.30101300000000003,2.06962,1,10
558448621536673792,-0.000625275,0.010523200000000002,10.8337,1.1304100000000001,0.930992,-4.86151,-1,11
216177111457599489,3.87806,-74.8641,-192.62,0.171171,0.119325,0.025012799999999998,1,6
4512120842485760,-0.00928816,0.00986098,-0.0778789,-2.18712,-2.01265,-9.13411,1,13
743105689546653696,0.0164016,0.00663854,-1.57429,-0.550426,-0.565699,-1.72402,-1,12
112593426658099200,0.00190622,-0.0009474689999999999,-0.0986182,0.028036000000000002,0.65761,0.23438299999999998,-1,14
