hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
21185,657526438949289984,-28.3994,14.629000000000001,-25.1852,-0.729694,0.386513,-0.562135,0.0
21233,797138233556205568,-27.414,16.674,-22.2925,-0.341118,0.21947399999999997,-0.26054299999999997,0.0
21240,630505390940880896,-29.9966,11.3144,-0.275079,-0.26517199999999996,0.109123,-0.00886227,0.0
21320,968280242076516352,-31.4539,9.418989999999999,-2.21055,-0.57865,0.183364,0.053356299999999995,0.0
21375,747609701490884608,-31.7203,4.69727,-11.8256,-0.401491,0.06929149999999999,-0.15441300000000002,0.0
21557,180159584416038912,-27.4762,-16.4335,50.0097,-0.470793,-0.29242399999999996,0.6742560000000001,0.0
21570,675544548310515712,-26.011999999999997,-18.0728,54.2466,-0.47306800000000004,-0.31722100000000003,1.00376,0.0
21878,418839025953013760,-7.66918,-31.0567,41.293,-0.277198,-1.15751,1.38289,0.04427373853559036
22055,432347007336579072,19.1569,-25.0437,24.6965,0.168783,-0.205355,0.121323,0.0
22133,495405648456974336,20.3585,-23.9704,50.0056,0.148573,-0.161023,0.320992,0.0
22148,657533036019056640,18.391,-25.7278,2.59709,0.10771300000000002,-0.16665,0.0385039,0.0
22362,112596519034552320,31.0596,-7.61878,65.8168,0.537953,-0.140872,1.14822,0.0
22469,873713445994758144,29.8584,9.8595,37.0979,0.15526700000000002,0.061166399999999996,0.186993,0.0
22527,558451988791033856,30.4049,8.29648,26.3615,0.83752,0.237862,0.42927600000000005,0.0
22544,837672485628411904,30.0706,9.25244,56.8762,1.08564,0.323354,2.45095,0.042299948448374244
22636,139618460396158976,24.9798,19.2284,4.60572,0.30536599999999997,0.247592,-0.0477708,0.0
22788,220683528566734848,15.5028,27.4287,5.9421,0.227967,0.382575,0.141739,0.0
22842,229699042878160896,-1.8842400000000001,31.5956,8.64781,-0.0947461,1.43092,0.45897899999999997,0.0612101133840793
22932,675540837458771968,6.9206199999999995,31.099,31.5032,0.11434100000000001,0.46911099999999994,0.501649,0.0
22948,112593426658099200,0.896073,31.4388,11.1045,0.00952193,0.657591,0.23451100000000002,0.0
23072,598979918671380480,-4.48704,31.7368,32.4399,-0.0936722,0.590536,0.307078,0.0
23404,225184929170849792,-30.9984,8.70284,43.3104,-0.231269,0.0750036,0.368151,0.0
23488,864693945953681408,-31.2091,4.9676,51.6063,-0.31193000000000004,0.0406721,0.529328,0.0
23577,409828390724435968,-30.2852,-10.1389,132.977,-0.258029,-0.09660629999999999,1.19213,0.0
23771,923239366719963136,4.77917,-32.1591,99.9109,0.123529,-0.773129,2.56534,0.0
23957,364800846946369536,31.6702,-5.58411,136.929,0.194838,-0.0448384,0.924104,0.0
24048,815151876151443456,32.828,2.86615,128.048,0.17106300000000002,0.0247585,0.684651,0.0
24098,225187952827826176,21.9763,23.3343,95.0002,0.5705720000000001,0.5911529999999999,2.57008,0.0
24352,711580217277153280,-15.8028,28.7034,120.213,-0.409043,0.7641359999999999,3.24605,0.0
24445,229688253920313344,-28.4928,14.4352,111.959,-0.34804,0.186869,1.40255,0.0
24515,968290756156456960,-31.6372,6.16894,113.196,-0.8092729999999999,0.146777,3.01772,0.0
24751,382806105765445632,29.2293,-11.7663,197.035,0.213602,-0.09523739999999999,1.38249,0.0
24918,702562503942471680,19.6232,25.4432,191.135,0.46878000000000003,0.622174,4.46676,0.0
25334,171141321325543424,26.2905,18.5042,270.264,0.271503,0.195548,2.8054,0.0
25368,662035261256892416,16.6087,27.4454,221.232,1.30892,2.1815,18.3426,0.0
25393,13512791746936832,4.58305,31.7267,214.83700000000002,0.0518164,0.298075,2.06948,0.0
25677,22528718375223296,-14.8566,28.8847,311.04900000000004,-0.1012,0.17501,1.9271900000000002,0.0
25728,328764559521222657,29.3045,-12.7507,365.676,0.121321,-0.189971,-0.0831939,0.0
25816,130610436507697152,-11.3027,-72.0787,-459.335,-0.122707,-0.63474,-4.09531,0.0
25976,139620109663600640,-70.414,12.7874,-453.601,-0.160947,0.00668705,-1.0399,0.0
26311,211669869681180672,-64.3648,-33.1741,-331.251,-0.49391,-0.279495,-2.6177,0.0
26425,229685573860720640,56.1536,-45.3366,-313.999,0.257356,-0.18141500000000002,-1.35966,0.0
26619,337772308514996224,-68.0589,-22.124000000000002,-230.852,-0.452892,-0.169277,-1.61684,0.0
26636,4512120842485760,-52.8596,-47.9124,-219.4,-2.21463,-1.9793,-9.13382,0.0
26870,558448621536673792,54.5686,46.3407,-226.672,1.10359,0.9653520000000001,-4.8600900000000005,0.0
26993,364802015177474048,-65.2563,28.4175,-235.68599999999998,-0.39821100000000004,0.195047,-1.39314,0.0
27129,743105689546653696,-49.4281,-53.6607,-161.069,-0.518203,-0.594342,-1.7232599999999998,0.0
27192,747603448018501632,-10.9785,-72.0652,-193.13099999999997,-0.028182099999999998,-0.335746,-0.896819,0.0
27204,779127752056897536,10.5611,-71.0574,-145.667,0.0894659,-0.7525229999999999,-1.50155,0.0
27278,63050669661093888,53.7266,-49.32,-159.827,0.301571,-0.30869800000000003,-0.941265,0.0
27431,4517962014789633,40.5937,59.0434,-156.099,0.107402,0.101588,-0.299881,0.0
27477,914239039412895744,18.3304,69.5506,-147.558,0.0984077,0.288382,-0.5789489999999999,0.0
27658,63057335450337280,-70.097,-17.7327,-88.4114,-0.312197,-0.100409,-0.39914499999999997,0.0
27769,364823936690552832,-30.6341,-64.445,-87.6293,-0.10862100000000001,-0.5342779999999999,-0.515055,0.0
27933,495400769374126080,41.9703,-59.3208,-70.6737,0.30853400000000003,-0.39511599999999997,-0.514575,0.0
28201,585470219300896768,20.9988,68.6339,-102.402,0.0976538,0.247185,-0.40375700000000003,0.0
28326,355801687870406656,-51.1058,52.6699,-71.0998,-0.31451999999999997,0.266298,-0.40524499999999997,0.0
28338,526925623168335872,-57.4463,42.2635,-120.189,-0.350067,0.283384,-0.75597,0.0
28369,963770801293623296,-62.8487,34.9952,-75.8711,-0.618999,0.368396,-0.781423,0.0
28543,126101133163757568,-55.6874,-45.9844,-47.4972,-0.15953900000000001,-0.160331,-0.161852,0.0
28822,864703841558331392,58.6945,-41.1664,-47.2875,0.45235,-0.290366,-0.342727,0.0
28879,454864593156571136,63.9727,-33.3648,-3.19293,0.985773,-0.491285,-0.042105800000000006,0.04320875690331137
28957,779124384802537472,71.76899999999999,-3.9016599999999997,-63.5829,0.367248,-1.70145e-05,-0.307347,0.0
29051,153126716657631232,66.7788,29.8692,-66.8755,0.501047,0.197639,-0.504691,0.0
29121,139618460396158976,55.8346,45.8491,-0.24664899999999998,0.289551,0.265276,-0.0470276,0.0
29310,355784782879129600,-8.387939999999999,71.585,-53.847,-0.0988414,0.6569689999999999,-0.47806899999999997,0.0
29456,797138233556205568,-59.9812,39.0545,-47.6596,-0.326802,0.23915999999999998,-0.259571,0.0
29477,630505390940880896,-65.8989,28.1021,-1.55837,-0.253952,0.13136,-0.0102515,0.0
29499,657526438949289984,-63.7375,34.0075,-52.6034,-0.7179180000000001,0.407984,-0.561118,0.0
29554,747609701490884608,-72.1434,12.8467,-27.469,-0.396494,0.0920545,-0.154104,0.0
29924,657533036019056640,37.934,-60.2747,10.5059,0.0864695,-0.17741400000000002,0.0396076,0.0
29965,432347007336579072,46.1483,-54.7778,42.913000000000004,0.186897,-0.187972,0.12109600000000001,0.0
30159,558451988791033856,69.1363,19.8026,46.2354,0.830644,0.259702,0.428688,0.0
30312,220683528566734848,37.3281,61.9948,18.9109,0.24776399999999998,0.36945100000000003,0.141681,0.0
30368,112593426658099200,0.890547,71.1475,25.1496,-0.0111655,0.656454,0.231679,0.0
30405,229699042878160896,-4.91858,71.9178,21.5988,-0.11973800000000001,1.42839,0.45908999999999994,0.041622956725968864
30413,598979918671380480,-11.4512,70.3318,52.6598,-0.118047,0.5852390000000001,0.307618,0.0
30459,716073508983013376,-18.0554,69.9472,3.7884900000000004,-0.23775100000000002,0.832945,0.112311,0.0
30616,968280242076516352,-68.4753,22.0166,1.22885,-0.569771,0.206461,0.05352819999999999,0.0
30729,180159584416038912,-60.7526,-38.1192,98.2947,-0.45738500000000004,-0.312269,0.673955,0.0
30745,675544548310515712,-59.6688,-39.6029,124.632,-0.485375,-0.296605,1.0036399999999999,0.0
30837,418839025953013760,-16.4801,-69.8388,87.5056,-0.252027,-1.16278,1.38252,0.03837064578368886
30958,495405648456974336,49.56,-51.7995,108.84200000000001,0.16711099999999998,-0.142224,0.319931,0.0
31089,873713445994758144,66.1484,27.4166,81.7722,0.144557,0.083569,0.18523900000000001,0.0
31232,675540837458771968,17.3304,69.7063,73.2417,0.137034,0.460316,0.501239,0.0
31401,225184929170849792,-68.7933,23.191999999999997,104.874,-0.22154000000000001,0.0975326,0.368222,0.0
31435,864693945953681408,-71.959,8.44187,120.81200000000001,-0.312368,0.0134387,0.5297569999999999,0.0
31492,761115140253810688,-65.2563,-31.1142,167.547,-0.423883,-0.181175,1.22023,0.0
31684,112596519034552320,69.0398,-18.3929,147.21,0.531796,-0.163329,1.14695,0.0
31739,837672485628411904,68.8385,20.4444,144.22299999999998,1.0906799999999999,0.30259899999999995,2.4508799999999997,0.03665979848520704
32113,923239366719963136,11.6466,-70.7938,228.602,0.148785,-0.767822,2.56511,0.0
32263,225187952827826176,49.8172,51.383,218.745,0.586479,0.5742729999999999,2.56968,0.0
32345,711580217277153280,-33.9408,63.8047,268.072,-0.387936,0.776442,3.2452,0.0
32390,229688253920313344,-63.4978,34.6621,254.875,-0.337652,0.20829,1.40154,0.0
32405,968290756156456960,-72.1441,12.8639,263.755,-0.813175,0.122004,3.01714,0.0
32428,409828390724435968,-66.5216,-25.4364,302.525,-0.24961,-0.117999,1.1915,0.0
32556,328764559521222657,54.3579,-47.3324,349.892,0.141538,-0.174054,-0.0841123,0.0
32572,364800846946369536,69.3132,-16.6375,318.472,0.18792799999999998,-0.0669015,0.923594,0.0
32599,815151876151443456,70.512,10.7087,280.862,0.16631600000000002,0.0464305,0.6841550000000001,0.0
32891,837677021113876480,73.1309,2.02026,365.526,0.19778900000000002,-0.016248,1.0245,0.0
32938,702562503942471680,43.042,57.5517,419.44,0.448396,0.635223,4.466559999999999,0.0
33123,382806105765445632,64.7493,-29.8025,432.671,0.202681,-0.11615299999999999,1.38191,0.0
33179,13512791746936832,12.5529,69.9494,482.325,0.072372,0.294035,2.069,0.0
33514,337772308514996224,-108.68700000000001,-38.2863,-377.245,-0.44377,-0.190443,-1.6165100000000001,0.0
33527,4512120842485760,-85.4781,-76.8114,-353.486,-2.23031,-1.9586400000000002,-9.13388,0.0
33688,558448621536673792,87.0987,75.2518,-371.235,1.08513,0.9816590000000001,-4.860469999999999,0.0
33778,364802015177474048,-105.007,49.3802,-376.94300000000004,-0.385884,0.21902,-1.39242,0.0
33880,747603448018501632,-12.8743,-114.679,-306.772,-0.00236385,-0.335956,-0.8960110000000001,0.0
34226,743105689546653696,-76.6258,-85.7795,-252.938,-0.499809,-0.610388,-1.7223400000000002,0.0
34293,779127752056897536,14.9577,-113.92,-230.96,0.0652527,-0.7555390000000001,-1.50073,0.0
34343,63050669661093888,82.7363,-80.6673,-252.9,0.28412600000000005,-0.325355,-0.9405709999999999,0.0
34486,914239039412895744,34.2252,110.54299999999999,-231.347,0.12171400000000002,0.278467,-0.578585,0.0
34635,63057335450337280,-111.90700000000001,-32.6403,-142.687,-0.30290500000000004,-0.12187100000000001,-0.399617,0.0
34968,585470219300896768,39.9178,110.11399999999999,-171.429,0.122802,0.236506,-0.402587,0.0
35071,526925623168335872,-91.5971,71.5432,-195.83700000000002,-0.332375,0.302611,-0.7559,0.0
35202,126101133163757568,-85.3351,-79.2216,-79.5193,-0.13932,-0.176695,-0.162512,0.0
35236,364823936690552832,-40.4972,-107.59,-129.504,-0.134174,-0.527713,-0.5149090000000001,0.0
35330,495400769374126080,69.6438,-92.9259,-115.001,0.329985,-0.380017,-0.512011,0.0
35379,864703841558331392,97.0349,-64.6145,-76.2032,0.463922,-0.26701199999999997,-0.34517800000000004,0.0
35417,779124384802537472,115.155,-2.1745799999999997,-99.5816,0.366747,0.0272366,-0.305664,0.0
35484,153126716657631232,107.354,44.6504,-107.171,0.511017,0.17238599999999998,-0.503053,0.0
35615,355784782879129600,-15.7822,115.545,-85.8894,-0.12303199999999999,0.6526569999999999,-0.477547,0.0
35673,355801687870406656,-84.0494,78.9235,-112.404,-0.33065300000000003,0.24685300000000002,-0.403918,0.0
35685,797138233556205568,-94.2487,65.9722,-75.7402,-0.308526,0.260316,-0.260508,0.0
35697,657526438949289984,-100.777,55.8558,-81.86399999999999,-0.703783,0.429893,-0.5616939999999999,0.0
35700,963770801293623296,-99.8965,57.9161,-123.12,-0.605503,0.38935,-0.7811100000000001,0.0
36100,454864593156571136,104.52600000000001,-52.8102,-4.930680000000001,0.9987739999999999,-0.462845,-0.041845,0.03386623494102852
36251,139618460396158976,86.9119,76.1188,-5.53265,0.27216999999999997,0.28228000000000003,-0.0472214,0.0
36558,630505390940880896,-105.20299999999999,50.4822,-3.17618,-0.241036,0.152354,-0.0101671,0.0
36604,747609701490884608,-114.21600000000001,24.1072,-43.7676,-0.389858,0.117222,-0.152256,0.0
36857,657533036019056640,54.3431,-101.238,19.3561,0.060287400000000005,-0.187384,0.0381996,0.0
36902,432347007336579072,79.6033,-84.8282,63.7327,0.204841,-0.16545,0.121403,0.0
37020,558451988791033856,110.93799999999999,33.5295,67.9344,0.8217049999999999,0.283223,0.429749,0.0
37113,220683528566734848,62.8921,97.7707,32.8908,0.268381,0.353921,0.142158,0.0
37181,112593426658099200,-0.578868,114.935,40.4779,-0.0348457,0.655547,0.22968000000000002,0.0
37207,229699042878160896,-8.958089999999999,115.139,35.4618,-0.146826,1.42559,0.45782799999999996,0.03427775035849707
37251,716073508983013376,-30.7939,112.23299999999999,9.50569,-0.26225,0.824998,0.11209300000000001,0.0
37358,968280242076516352,-109.926,37.9996,5.1452800000000005,-0.5596140000000001,0.23019099999999998,0.052983100000000005,0.0
37534,418839025953013760,-25.5333,-114.15700000000001,140.076,-0.2239,-1.1679700000000002,1.3822,0.026564279314442822
37749,873713445994758144,102.94200000000001,52.5705,130.60299999999998,0.130424,0.104727,0.18326900000000002,0.0
37841,675540837458771968,30.8504,111.59700000000001,119.105,0.159131,0.45272799999999996,0.500942,0.0
37913,598979918671380480,-21.2337,114.25299999999999,75.7702,-0.142254,0.579896,0.306386,0.0
38108,675544548310515712,-97.735,-61.5038,202.175,-0.49858500000000006,-0.271447,1.00274,0.0
38110,180159584416038912,-96.1472,-63.4524,151.113,-0.443004,-0.333499,0.672568,0.0
38239,495405648456974336,85.0176,-77.6377,172.59099999999998,0.184976,-0.118852,0.31893499999999997,0.0
38508,225184929170849792,-106.99700000000001,42.5357,170.011,-0.21030300000000002,0.12055999999999999,0.36730100000000004,0.0
38543,864693945953681408,-115.635,8.18933,194.743,-0.312987,-0.014912700000000001,0.528818,0.0
38729,112596519034552320,111.34,-32.423,238.68900000000002,0.525125,-0.18812,1.14494,0.0
38773,837672485628411904,112.23899999999999,31.9386,241.37900000000002,1.09796,0.276967,2.44998,0.031019829487482883
38985,761115140253810688,-104.537,-49.1138,282.501,-0.41103199999999995,-0.203239,1.22058,0.0
39430,923239366719963136,20.9255,-114.35600000000001,374.663,0.17593699999999998,-0.761426,2.56474,0.0
39534,225187952827826176,82.1677,82.2263,358.631,0.602776,0.556326,2.5693099999999998,0.0
39618,229688253920313344,-100.04799999999999,58.8216,409.91900000000004,-0.32361999999999996,0.22947199999999998,1.40107,0.0
39639,968290756156456960,-114.45200000000001,18.3738,420.209,-0.8173239999999999,0.0935353,3.01611,0.0
39796,815151876151443456,112.413,25.1949,456.459,0.158235,0.06801360000000001,0.6836369999999999,0.0
39869,711580217277153280,-52.485,102.41,428.24699999999996,-0.364553,0.787801,3.2446200000000003,0.0
40006,747603448018501632,-9.96309,-171.459,-457.80300000000005,0.0339181,-0.335007,-0.895174,0.0
40268,743105689546653696,-111.404,-130.204,-376.028,-0.47296400000000005,-0.632095,-1.7214099999999999,0.0
40341,63050669661093888,117.898,-123.855,-373.681,0.260469,-0.346412,-0.9393809999999999,0.0
40674,779127752056897536,18.5626,-170.637,-343.20599999999996,0.030816900000000005,-0.757877,-1.49981,0.0
40846,914239039412895744,59.4846,160.627,-338.524,0.15018900000000002,0.262336,-0.578593,0.0
40951,63057335450337280,-161.549,-55.4028,-209.118,-0.290138,-0.15200999999999998,-0.398135,0.0
41211,585470219300896768,68.47399999999999,157.696,-254.722,0.15044000000000002,0.22021999999999997,-0.40072199999999997,0.0
41442,364823936690552832,-56.5054,-163.024,-184.25599999999997,-0.166921,-0.5169100000000001,-0.51551,0.0
41503,495400769374126080,107.74799999999999,-133.442,-171.66099999999997,0.35637800000000003,-0.35479,-0.51172,0.0
41580,779124384802537472,172.488,4.86423,-148.16899999999998,0.359953,0.0620529,-0.30738499999999996,0.0
41601,153126716657631232,161.113,60.9774,-159.997,0.518727,0.139906,-0.504371,0.0
41732,355801687870406656,-131.918,111.428,-169.40099999999998,-0.349498,0.216946,-0.404519,0.0
41741,963770801293623296,-147.637,89.931,-185.706,-0.5865819999999999,0.41448100000000004,-0.781938,0.0
41848,126101133163757568,-116.819,-126.618,-121.074,-0.10965899999999999,-0.195208,-0.162911,0.0
41990,864703841558331392,145.006,-90.2572,-111.381,0.478583,-0.23778000000000002,-0.345702,0.0
42219,355784782879129600,-27.2834,169.609,-125.84100000000001,-0.15320899999999998,0.644271,-0.47922700000000007,0.0
42306,797138233556205568,-135.61700000000002,104.367,-111.86200000000001,-0.28372600000000003,0.286736,-0.25807399999999997,0.0
42312,657526438949289984,-148.495,86.4824,-120.315,-0.685246,0.46046800000000004,-0.559534,0.0
42609,454864593156571136,155.18,-75.2471,-6.964589999999999,1.01262,-0.430364,-0.0406264,0.028027203955962494
42739,139618460396158976,124.866,118.82,-12.3642,0.246923,0.30383899999999997,-0.0478505,0.0
42948,630505390940880896,-150.433,83.0018,-4.751469999999999,-0.220361,0.179426,-0.00791995,0.0
42987,747609701490884608,-166.27900000000002,42.1154,-64.3496,-0.378306,0.148618,-0.152176,0.0
43215,657533036019056640,66.2744,-158.637,30.3959,0.0221326,-0.195159,0.0361498,0.0
43412,220683528566734848,97.7776,140.285,50.2365,0.29467899999999997,0.332357,0.139727,0.0
43503,112593426658099200,-5.11192,171.03,60.0438,-0.0701571,0.652941,0.227354,0.0
43519,229699042878160896,-15.3593,170.84799999999998,53.4143,-0.180132,1.42077,0.45886400000000005,0.028156594247734708
43541,716073508983013376,-48.1886,163.915,16.5538,-0.290459,0.814661,0.111903,0.0
43619,968280242076516352,-160.688,60.4668,10.0082,-0.54593,0.259386,0.0524543,0.0
43848,432347007336579072,125.488,-117.575,89.5315,0.223531,-0.138494,0.120484,0.0
43917,558451988791033856,163.352,52.595,95.6074,0.809663,0.312254,0.43077,0.0
44056,598979918671380480,-36.3911,169.18400000000003,105.294,-0.174782,0.568967,0.308906,0.0
44095,743096206275645441,-105.116,136.069,124.848,0.00615396,-0.306654,-0.0939471,0.0
44283,418839025953013760,-35.0178,-167.38,202.886,-0.192658,-1.17333,1.3817,0.02361273293849207
44454,873713445994758144,144.68200000000002,93.9438,194.72299999999998,0.105091,0.128917,0.181278,0.0
44504,675540837458771968,51.1042,163.516,177.53,0.18873399999999999,0.439357,0.501629,0.0
44613,27022491134205954,-136.231,103.353,200.31,-0.00592613,-0.186217,-0.10284000000000001,0.0
44707,180159584416038912,-140.583,-99.1263,220.21,-0.420857,-0.36041100000000004,0.672038,0.0
44822,495405648456974336,136.032,-104.63600000000001,256.209,0.20168699999999998,-0.0873308,0.318355,0.0
45051,225184929170849792,-155.389,74.5798,257.216,-0.192814,0.148208,0.366149,0.0
45124,675544548310515712,-147.91,-86.9363,301.797,-0.512317,-0.240823,1.00305,0.0
45232,328764559521222657,126.113,-115.86399999999999,311.905,0.179141,-0.131622,-0.08502589999999999,0.0
45443,864693945953681408,-171.162,2.4297299999999997,289.519,-0.307231,-0.0489274,0.52956,0.0
45571,112596519034552320,164.65,-53.5136,356.52099999999996,0.510466,-0.220315,1.1452200000000001,0.0
45595,837672485628411904,166.86599999999999,44.768,362.468,1.1078,0.24349200000000001,2.4483200000000003,0.02537986048975872
45753,761115140253810688,-153.768,-75.7503,432.301,-0.392325,-0.23194099999999998,1.22112,0.0
71528,337772308514996224,-239.25400000000002,-109.524,-875.573,-0.399375,-0.270821,-1.61486,0.0
71547,4512120842485760,-197.419,-172.12400000000002,-806.1389999999999,-2.28301,-1.8915400000000002,-9.132489999999999,0.0
71663,558448621536673792,193.84400000000002,177.865,-863.012,1.02251,1.0450700000000002,-4.84786,0.0
71735,364802015177474048,-225.202,133.977,-840.568,-0.336794,0.28932399999999997,-1.39005,0.0
71822,747603448018501632,4.8066699999999996,-256.595,-688.0830000000001,0.0821729,-0.327287,-0.89266,0.0
71985,391819421070397441,-244.859,76.3532,-752.437,-0.218428,0.024251599999999998,0.12950799999999998,0.0
72036,743105689546653696,-163.755,-205.858,-576.5419999999999,-0.424817,-0.664198,-1.72005,0.0
72085,63050669661093888,167.774,-200.127,-572.09,0.213444,-0.376091,-0.9373889999999999,0.0
72375,779127752056897536,19.1452,-257.622,-514.887,-0.021557800000000002,-0.757229,-1.49843,0.0
72529,914239039412895744,109.186,232.63400000000001,-507.786,0.190262,0.23109000000000002,-0.577645,0.0
72876,585470219300896768,129.496,228.975,-396.148,0.19228299999999998,0.181549,-0.40000399999999997,0.0
73013,63057335450337280,-237.827,-102.944,-319.221,-0.25966999999999996,-0.195003,-0.397491,0.0
73063,364823936690552832,-87.6438,-245.62599999999998,-267.67900000000003,-0.21675100000000003,-0.49745900000000004,-0.513436,0.0
73129,495400769374126080,173.782,-192.892,-262.053,0.38613400000000003,-0.31608600000000003,-0.50574,0.0
73352,355801687870406656,-212.987,153.654,-259.937,-0.373568,0.161475,-0.404908,0.0
73369,963770801293623296,-215.15400000000002,141.306,-278.443,-0.554056,0.45449799999999996,-0.781331,0.0
73475,126101133163757568,-151.07,-210.81099999999998,-186.94400000000002,-0.058845299999999996,-0.215929,-0.158607,0.0
73560,864703841558331392,230.613,-127.55,-171.97,0.497061,-0.187403,-0.347482,0.0
73615,216177111457599489,261.17900000000003,-18.4308,-157.52,0.20149,-0.0403896,0.027188999999999998,0.0
73617,779124384802537472,261.145,26.8187,-225.28099999999998,0.34401,0.115973,-0.305442,0.0
73757,355784782879129600,-51.4966,255.09400000000002,-190.357,-0.20619200000000001,0.624983,-0.477001,0.0
73800,797138233556205568,-194.977,173.183,-170.111,-0.23986999999999997,0.31978,-0.256916,0.0
74288,797149022530838530,-79.7863,249.68900000000002,-80.6838,0.235602,0.17319500000000002,0.0312534,0.0
74402,747609701490884608,-249.267,81.6067,-98.9681,-0.352976,0.198902,-0.150015,0.0
74520,743096206275645441,-199.044,-169.513,24.2946,-0.175055,-0.24898499999999998,-0.09336339999999999,0.0
74613,657533036019056640,60.8311,-254.293,47.9179,-0.0370796,-0.188888,0.036874300000000006,0.0
74687,454864593156571136,237.002,-107.68700000000001,-10.1973,1.02972,-0.382942,-0.043107599999999996,0.020436608447731087
74819,139618460396158976,175.86700000000002,191.87900000000002,-22.8315,0.20025,0.334486,-0.0454831,0.0
74930,716073508983013376,-83.3023,252.364,28.9269,-0.344856,0.790992,0.111023,0.0
75021,630505390940880896,-214.375,146.83700000000002,-7.526160000000001,-0.183117,0.214768,-0.00814213,0.0
75036,968280242076516352,-240.017,102.68700000000001,17.5396,-0.5183180000000001,0.307653,0.0512586,0.0
75105,27022491134205954,-234.812,-115.124,65.2988,-0.133552,-0.12847999999999998,-0.100598,0.0
75269,432347007336579072,208.99,-157.11700000000002,131.874,0.246074,-0.0841013,0.120553,0.0
75359,558451988791033856,242.083,85.7541,138.192,0.7870010000000001,0.356582,0.43368500000000004,0.0
75401,220683528566734848,161.59799999999998,203.81799999999998,78.836,0.331385,0.293161,0.13875099999999999,0.0
75476,112593426658099200,-17.4898,257.503,90.2118,-0.11678800000000002,0.6446350000000001,0.22649,0.0
75478,229699042878160896,-28.2025,258.27,81.6833,-0.23224899999999998,1.41183,0.457528,0.018363106401401007
75492,598979918671380480,-65.2603,250.93599999999998,150.114,-0.222489,0.549535,0.309542,0.0
76141,180159584416038912,-203.081,-157.416,323.793,-0.384904,-0.39469899999999997,0.671239,0.0
76179,418839025953013760,-47.5992,-256.532,307.345,-0.140428,-1.18255,1.37774,0.013282121560677105
76274,328764559521222657,205.23,-160.375,277.9,0.205452,-0.08309630000000001,-0.0786961,0.0
76365,873713445994758144,191.114,176.638,298.952,0.0531794,0.156153,0.178954,0.0
