particle_id,vx,vy,vz,px,py,pz,q,nhits
639525165859864576,-0.036488400000000004,-0.0130395,4.7518,-0.08341910000000001,-0.539089,-4.026,-1,1
954770611425509376,0.014798400000000001,-0.019702599999999997,-11.7615,0.0533687,0.324518,1.48631,1,13
18015291879460865,-659.053,-67.5441,-775.304,-0.207077,-0.212519,0.09028530000000001,1,3
860189384270417921,34.9775,6.13357,-113.363,0.10871700000000001,-0.0912549,0.117646,1,1
810649650913607680,0.00336601,0.00217315,10.2654,0.275017,-0.0644942,0.7550680000000001,-1,12
153149668962861056,8.88225,-16.7555,-10.0641,0.20435999999999999,-0.186481,0.029026299999999998,-1,11
950263507104825344,-0.0125745,0.042390699999999996,-4.230090000000001,-0.49289799999999995,0.518979,-0.399169,-1,12
837677227272306688,0.00107922,0.013532399999999998,-11.1873,-1.9480400000000002,-0.181901,-4.72163,-1,10
824162580099497984,0.0135531,0.000942441,1.9420099999999998,0.199693,0.228769,-0.34029699999999996,1,15
598982942345142274,-35.1771,-9.16269,-702.0,-0.170453,0.00543239,0.308824,1,10
27022216239513600,0.00551305,-0.00583584,-1.55768,-0.628262,-1.3041399999999999,0.151171,1,13
4516999925334016,-0.00928816,0.00986098,-0.0778789,-0.352335,0.565823,4.42661,-1,12
684551678845779968,0.00473057,0.000340866,-1.05561,0.740544,-0.309667,0.534662,1,11
409830795906121728,0.0277254,0.00995137,-5.2266699999999995,-0.5339550000000001,0.0447803,-3.31797,-1,13
27031768263561217,7.6517100000000005,-81.4294,-600.0,-0.183673,-0.128939,0.180569,1,8
968282784697155584,-0.00417844,0.00475084,-5.12884,0.040506,-0.335421,1.09202,1,10
337777050158891008,0.00233234,-0.0236547,9.00641,-0.232127,-0.5122680000000001,1.3248,1,11
657532555016282114,-236.517,-96.3534,135.291,-0.204894,0.224456,-0.210583,1,8
752102443440930816,-0.00900954,-0.017719400000000003,-8.11248,0.19672,0.158386,1.66976,1,13
968274881957330944,-0.00417844,0.00475084,-5.12884,1.2692299999999999,0.37230100000000005,13.0114,-1,12
418858542301192194,-520.239,-396.72,-2150.0,0.052402300000000006,0.152129,0.184976,1,6
571957771168124929,-10.5411,15.8077,-213.118,0.20468599999999998,-0.281402,-0.128737,-1,9
517919317266792448,0.0112883,0.0171321,-6.6529300000000005,0.12478199999999999,0.11618900000000001,-0.232487,-1,8
562955038662590464,-0.0125499,-0.0179109,2.88125,-0.024416,0.21824899999999997,-0.301232,-1,10
166640195599335424,0.00465,-0.0182785,-2.13302,0.316169,0.016903599999999998,-0.339977,-1,10
153134962994839552,-0.000420138,0.027068900000000003,1.7668700000000002,-0.602529,-0.789484,0.776541,-1,11
166636622186545152,0.00465,-0.0182785,-2.13302,1.6216700000000002,-0.33313400000000004,3.30675,-1,2
27021872642129920,0.00551305,-0.00583584,-1.55768,-1.29377,1.19095,-1.23489,1,10
117101493051457536,0.000486502,-0.00918186,0.20829499999999998,0.313035,-0.392901,-2.78505,1,10
27039877161820162,22.2974,-89.3647,-600.0,-0.292508,-0.21686599999999998,0.15842,-1,7
4503943224754176,-0.00928816,0.00986098,-0.0778789,16.4394,-15.5489,-39.8249,1,3
220684078322548736,-0.0215424,0.00567734,-4.09596,0.683261,-0.0334751,0.279791,-1,14
878206187944804352,0.013922,0.00484781,1.40247,-0.00574786,0.496648,0.336016,-1,12
445864746885840896,0.0008363139999999999,-0.0021718,-5.04407,-1.20033,1.45747,7.2854399999999995,-1,12
445881789316071424,-0.333895,0.143399,-19.9695,-0.17004,0.193386,-2.39761,1,13
189151802824851456,0.00534616,-0.00845321,-0.23253400000000002,0.223451,0.7105229999999999,-0.026478700000000004,-1,11
180145153342709762,9.54217,16.4301,-221.268,-0.183472,-0.034493,0.199125,1,9
571961550722564096,-0.014568200000000002,0.00981344,3.77463,-0.30129,0.404834,1.84119,1,12
153125067390189568,-0.000420138,0.027068900000000003,1.7668700000000002,-0.736282,0.281573,-6.60038,1,3
216173538028027904,-0.00586947,0.00597368,5.379630000000001,0.22321,-0.367224,-3.3310800000000005,1,15
783627159796187136,-0.0176929,0.013646,2.98046,-0.267493,0.449804,-0.28983600000000004,1,16
409831002064551936,0.0277254,0.00995137,-5.2266699999999995,0.198853,0.363687,-0.312386,1,5
220688751246966784,-0.0215424,0.00567734,-4.09596,0.438658,0.607705,0.548168,1,12
247698872858574848,-0.00616591,0.018576,6.38244,-0.274119,-0.493246,1.06556,-1,10
364825036202180608,0.0162962,0.00023496400000000002,-11.5235,-0.134105,0.869965,0.289275,-1,10
418838407477723136,0.0183655,-0.0168648,4.19268,-0.292479,-0.49206700000000003,2.95421,-1,11
4520573338124288,-0.00928816,0.00986098,-0.0778789,0.306291,-0.337524,0.17316800000000002,-1,13
4517618400624640,-0.00928816,0.00986098,-0.0778789,1.02954,-1.10461,-0.652113,-1,14
693565406450810880,0.768121,-52.0195,84.2986,-0.0299426,-0.373352,0.5552729999999999,1,11
27022422397943808,0.00551305,-0.00583584,-1.55768,-1.00096,-0.293268,0.994351,1,11
301747153628299264,-0.010099700000000001,0.00718244,-9.611880000000001,0.19684200000000002,0.028667900000000003,0.399408,1,8
157628529578606592,0.0102735,-0.029125,8.97509,-0.5463779999999999,0.34089400000000003,-1.15967,-1,12
117099294044987394,-245.45,82.7836,-660.194,-0.16729000000000002,-0.09573639999999999,-0.053367399999999995,1,7
851182047559942144,0.00264433,0.0116027,9.48441,0.11341500000000002,-1.17003,1.0454700000000001,1,12
779125621753118720,0.00661412,0.00943342,-3.07924,0.269973,0.243851,0.979885,1,13
229695675623800832,3.8651400000000002,-1.42906,-14.9707,-0.09029169999999999,-0.101082,-0.280095,-1,1
837673447701086208,0.00107922,0.013532399999999998,-11.1873,2.41381,-2.31635,-4.03819,-1,12
112593151780192256,0.00190622,-0.0009474689999999999,-0.0986182,-0.23059000000000002,0.127133,0.322439,-1,12
648533327187279872,7.2179899999999995,-2.43633,29.1477,2.42482,-0.894956,13.0567,1,15
180150582164586496,-0.010003,-0.022239,11.077,-0.018356599999999997,0.464289,-0.0473995,-1,16
4510334136090624,-0.00928816,0.00986098,-0.0778789,1.92588,0.984109,1.0615700000000001,1,12
90073847973281792,0.029486099999999998,-0.000268733,13.3544,0.5022840000000001,0.507729,-0.11455599999999999,-1,12
373799181388611584,0.000457435,0.00726231,-1.7156799999999999,0.203427,0.111248,0.38825,-1,12
63050669661093888,0.0227292,0.00567583,-0.535732,0.332289,-0.273898,-0.9424680000000001,1,11
238697102442496000,-0.012553,0.00975867,5.53005,0.24381999999999998,0.618073,-3.39908,1,11
702564015770959872,-0.00392193,0.0192333,7.0891,-0.23849800000000002,-0.16074000000000002,-0.051232900000000005,1,11
468377178745077760,-0.000642655,0.00692024,2.55051,0.05784690000000001,0.428195,0.346765,1,12
265714508318638080,-0.018033599999999997,0.0009135860000000001,1.30746,-0.445267,-0.515628,2.49487,-1,11
18026768015294464,5.2274,-23.5428,22.3705,-0.000993581,-0.46647299999999997,0.44467299999999993,-1,10
459369361015046144,0.00918388,-0.00271698,-1.96839,1.13172,-0.0874463,7.0914399999999995,-1,4
526921431280254976,-0.00773821,0.00819717,-0.591348,0.43384300000000003,0.42177200000000004,-0.7170449999999999,1,15
306245186978054144,-0.00692475,-0.00551211,9.08789,-0.352736,0.432324,-0.019118299999999998,1,9
337785983690866688,4.5881099999999995,-1.85658,62.6886,0.25952600000000003,0.011064200000000001,1.00928,1,11
797137821239345152,0.00711298,0.00164107,-1.6835099999999998,0.113551,0.869815,4.0583800000000005,1,12
364802771091718144,0.014919100000000001,-0.002212,-11.5247,0.438701,-0.25248899999999996,-2.35047,-1,1
743111461982699520,0.0164016,0.00663854,-1.57429,0.383533,0.138715,-2.08601,-1,13
860187872441933826,-54.5195,-46.3859,300.183,-0.42849899999999996,0.0787332,0.165693,1,10
671041704597389312,0.00214885,0.0106571,-2.2711,0.254578,-0.00206327,-1.14368,1,11
355785744951803904,-0.0294226,0.00126274,-1.8547799999999999,-0.187804,-0.0670603,-0.7618510000000001,-1,14
4544144118644736,-276.658,-91.7951,126.51799999999999,-1.0588899999999999,-0.185731,0.572216,-1,4
662037047963287552,-0.000737204,-0.00617908,-10.0669,-0.482929,-0.364392,0.324418,-1,13
333269327379697665,3.63455,49.4982,818.0,0.236771,-0.21284899999999998,0.0876985,1,9
468378621854089216,-0.000642655,0.00692024,2.55051,-0.237887,-0.838258,-0.268883,-1,12
680044711964049408,-0.00429976,0.00228218,1.78328,-0.548816,-1.4774100000000001,3.30894,-1,13
711573963804770304,0.00357131,-0.0123055,-2.6419799999999998,0.022455799999999998,0.574261,-2.6240200000000002,-1,11
743105277229793280,0.0164016,0.00663854,-1.57429,1.10143,-0.549216,2.74067,-1,12
693556266760404992,0.035856599999999995,-0.00634385,7.4101,-0.0840929,0.13759000000000002,-0.181793,-1,5
743105552124481537,-159.809,66.594,101.66,-0.038237900000000005,0.16034600000000002,0.110418,1,4
364799816154218496,0.014919100000000001,-0.002212,-11.5247,0.185579,0.312236,-3.18895,1,15
837669668129865728,0.00107922,0.013532399999999998,-11.1873,1.89598,1.8334,8.45146,1,6
801653584214097920,-0.010397499999999999,-0.00496379,1.15111,0.0393252,0.8554719999999999,-0.145628,-1,13
968279142564888576,-0.00417844,0.00475084,-5.12884,-1.27474,0.40115300000000004,1.9280700000000002,1,10
94582670280884224,0.00375047,0.0105381,6.9397,0.24416100000000002,-0.05278719999999999,0.252048,1,13
252202747363852288,-0.00242294,0.00181448,6.01673,0.38583,0.101158,-0.5737939999999999,1,11
891714925242613760,-0.00873688,0.00786751,0.242846,-0.5857,-0.36698600000000003,-0.982182,-1,13
954766213378998272,0.014798400000000001,-0.019702599999999997,-11.7615,0.030712,-0.794824,1.7465,1,8
90074810045956096,0.029486099999999998,-0.000268733,13.3544,-0.0467082,-0.336683,0.347036,-1,8
481886465798701056,0.0270172,0.00513398,3.70414,-0.708188,-0.161896,-1.1919,-1,9
153140941589315584,10.9087,-8.36277,18.8852,0.22238200000000002,-0.392111,0.42441599999999996,1,13
391813373739663360,0.036001599999999995,0.0116131,-9.27233,0.203508,-0.5571550000000001,-0.971766,-1,7
292746688882278400,0.00917456,0.008978700000000001,11.2888,0.497288,0.606672,-2.10224,1,2
639521386288644096,-0.036488400000000004,-0.0130395,4.7518,-0.182314,-0.0822858,-0.465395,-1,5
333268777607102464,0.0136625,0.0178352,-0.354614,-0.355824,0.715517,0.729454,1,6
671048232947679232,0.00214885,0.0106571,-2.2711,-0.0022338,-0.15295799999999998,-0.020800400000000004,1,5
112594113852866560,0.00190622,-0.0009474689999999999,-0.0986182,-0.050748,0.45464,3.6418800000000005,1,10
180152231432028160,-0.010003,-0.022239,11.077,0.08082439999999999,-0.578291,5.24225,-1,16
639531075734863872,-0.036488400000000004,-0.0130395,4.7518,-0.48361000000000004,0.227596,-0.250961,-1,13
878207493614862336,0.013922,0.00484781,1.40247,-1.72933,1.2034799999999999,5.16519,1,11
292744421139546112,0.00917456,0.008978700000000001,11.2888,0.446622,-0.408908,-0.663824,-1,13
860191514557415424,0.0133344,0.0158988,-0.279931,0.287236,0.45885,-2.02259,1,15
18017628341673986,22.304000000000002,-37.3353,570.569,0.23894899999999997,-0.122174,-0.0361024,1,7
864701573815599104,0.0126226,0.00612422,-1.50809,-0.22855100000000003,0.932328,-1.27253,-1,12
238692841834938368,-0.012553,0.00975867,5.53005,-4.5069300000000005,-0.413041,7.11724,-1,3
968278317931167744,-0.00417844,0.00475084,-5.12884,1.4066299999999998,-0.0781281,-0.21475100000000003,-1,11
819655269620383744,-0.013211,-0.00525081,3.4556699999999996,0.32997,0.374475,0.00305866,-1,10
238705280060227584,-202.56799999999998,-53.3155,568.269,-1.9366900000000002,-0.41682299999999994,5.24051,-1,7
662036429487996928,-0.000737204,-0.00617908,-10.0669,-0.10294600000000001,0.123397,0.487788,-1,7
364792394450731008,0.014919100000000001,-0.002212,-11.5247,0.9049020000000001,-0.365177,0.722657,-1,5
139619422468833280,-0.0455581,-0.00213868,8.45589,0.21008400000000002,0.114121,-1.20373,1,12
671041567158435840,0.00214885,0.0106571,-2.2711,0.8004100000000001,-0.0345185,-1.33075,1,11
18015841618493440,-0.010118799999999999,0.00217323,3.7448,0.10765599999999999,0.216283,0.539528,1,14
851181978840465408,0.00264433,0.0116027,9.48441,-0.349657,-0.246981,0.833284,-1,13
225180737282768896,-0.017552,-0.0146892,-5.44466,1.31075,0.519345,1.95357,1,13
734099864681447424,-0.00916967,-0.00476335,-2.6461099999999997,-0.132097,-0.14185599999999998,-0.65189,-1,9
220688613808013312,-0.0215424,0.00567734,-4.09596,-0.0293205,0.894,1.61709,1,14
616993423827664896,-0.00595888,0.0116601,-3.98789,-0.0743821,-1.00109,-1.6969900000000002,-1,11
391814129653907456,0.036001599999999995,0.0116131,-9.27233,0.6263529999999999,0.44366700000000003,2.25104,1,11
355785607512850432,-0.0294226,0.00126274,-1.8547799999999999,-0.0472435,-0.24547800000000003,1.9824200000000002e-05,-1,7
4551703261085696,489.721,-155.885,-814.62,2.5617099999999997,-1.0081200000000001,-4.517530000000001,-1,3
94575935788945409,-46.1781,-6.4731,-570.569,-0.252335,-0.227106,-0.331794,1,10
950267286676045824,-0.0125745,0.042390699999999996,-4.230090000000001,-0.0747743,0.17557799999999998,-0.0481586,1,10
166636484747591680,0.00465,-0.0182785,-2.13302,0.47166199999999997,-1.56384,14.7808,-1,13
639515957449981952,-0.036488400000000004,-0.0130395,4.7518,0.36112,0.20901599999999998,-0.512858,-1,16
526921912316592128,-0.00773821,0.00819717,-0.591348,0.0936883,-0.295157,-1.58505,-1,11
229685230296903682,-531.285,-392.37800000000004,-393.44199999999995,0.365272,-0.061458000000000006,0.00907235,1,3
517915537695571968,0.0112883,0.0171321,-6.6529300000000005,0.480009,0.08527269999999999,-0.231904,-1,11
355791654826803200,-0.0294226,0.00126274,-1.8547799999999999,-0.633891,-0.183278,0.029623700000000003,1,15
432349687396171776,0.00369111,-0.0164653,10.3317,-0.654809,-0.651356,-6.14729,-1,1
801645818913226752,-0.010397499999999999,-0.00496379,1.15111,-0.773436,-0.9148809999999999,1.50366,-1,11
873717569163362304,-0.015334700000000001,0.22501500000000002,1.92783,-0.0556819,0.17655,-0.217928,1,6
360289756896034816,0.016598599999999998,0.00584417,-1.8433700000000002,-0.163056,0.173794,-0.08023960000000001,1,13
54046562799587329,272.5,-542.923,-1182.66,0.42571099999999995,0.077622,0.07722899999999999,1,1
684562192942505986,80.4131,242.40099999999998,1030.09,-0.112427,-0.130097,-0.0921358,1,3
454865211631861760,0.00673639,0.0150607,-0.438758,0.185525,0.356197,-1.00855,-1,11
927744890492682240,0.022366,0.0033573,-6.98411,-0.313817,-0.021121,-0.022428,1,16
693557503710986240,0.035856599999999995,-0.00634385,7.4101,-0.9920959999999999,-0.050389800000000005,-2.63423,1,7
788132133813092352,0.022521,0.00220963,-2.36172,-0.879762,-0.89318,1.50566,-1,11
495406679249125376,-0.0161455,0.018690000000000002,3.77889,0.171573,0.0522006,-0.00911825,1,7
4517480961671168,-0.00928816,0.00986098,-0.0778789,1.92323,-0.9098459999999999,-0.404031,-1,12
774621747247841280,0.00362657,0.00342305,5.842969999999999,0.28421599999999997,0.0995717,-0.257842,-1,12
117098538113957888,0.000486502,-0.00918186,0.20829499999999998,0.741375,0.547949,-1.25321,1,11
517918904949932032,0.0112883,0.0171321,-6.6529300000000005,-0.642567,-0.166615,-0.935484,1,11
734096703585517568,-0.00916967,-0.00476335,-2.6461099999999997,-1.7861900000000002,-1.22868,-11.2723,1,6
950267011798138880,-0.0125745,0.042390699999999996,-4.230090000000001,-0.343428,0.130072,0.15218299999999998,1,15
589972650697162752,0.00842205,0.0146707,-6.6494100000000005,0.23331300000000002,0.257889,3.38197,1,15
824159212845137920,0.0135531,0.000942441,1.9420099999999998,0.0703363,-0.35725500000000004,-1.5343799999999999,1,10
680046567389921280,-0.00429976,0.00228218,1.78328,-0.493796,-0.777253,-0.254732,-1,12
103584578135916544,-0.00454767,0.041050800000000005,-1.9388900000000002,0.161665,0.100598,-0.745817,-1,1
211689386012573696,-0.021603900000000002,0.00530647,3.26302,-1.07551,0.579176,-1.93077,1,5
801643413731540992,-0.010397499999999999,-0.00496379,1.15111,0.472103,0.0593945,0.5809850000000001,1,13
229685230280130562,-19.2295,-29.8542,-29.3191,-0.16363,-0.255794,-0.233904,1,13
355785401354420224,-0.0294226,0.00126274,-1.8547799999999999,-0.00324409,-0.25649,1.75547,-1,10
337783441087012866,109.637,232.362,-483.85,0.240391,0.32450100000000004,0.159182,-1,6
968279554881748992,-0.00417844,0.00475084,-5.12884,-0.8150229999999999,0.46214700000000003,-1.40381,1,11
716072684349292544,0.0193042,-0.00574935,-5.67694,-2.6497900000000003,-2.5582,-26.4968,-1,11
684558482073976832,0.00473057,0.000340866,-1.05561,-0.156283,-0.255727,-0.21778000000000003,-1,10
130606244619616256,0.0170266,0.0025745,2.69768,0.596879,-0.797619,-7.279139999999999,1,11
738590545047191552,0.00032619400000000003,-0.044719,-9.97816,0.00804822,0.231679,-0.158899,1,10
445864609463668737,-66.6523,45.4273,570.569,0.440216,0.09039019999999999,-0.061782000000000004,-1,6
139626225697030144,-0.0454431,-0.0018464000000000002,8.455960000000001,0.14821099999999998,0.365262,0.039500099999999996,-1,5
540435734855680000,0.020554,0.0164388,0.41129,-0.17578,-0.126919,0.560397,-1,13
27024002979487746,9.676639999999999,74.3373,123.303,-0.12071400000000002,-0.11486800000000001,0.248969,-1,3
94586930888441856,1.9093099999999998,19.9395,119.32799999999999,-0.178809,0.0691951,0.798326,-1,12
99080360033255424,0.0178395,-0.00386128,4.07266,-0.505563,0.0572644,0.226098,-1,3
788130759423557632,0.022521,0.00220963,-2.36172,-0.56545,0.13081700000000002,-1.70807,1,3
418836277173944320,0.0183655,-0.0168648,4.19268,-0.043496,0.290425,-0.4229,1,11
418844317352722432,0.0183655,-0.0168648,4.19268,0.308188,0.5236529999999999,0.28074499999999997,-1,13
418845554303303680,0.0183655,-0.0168648,4.19268,-0.00725479,-0.44187200000000004,-0.507225,1,16
639537260504551425,331.208,149.547,1063.29,-0.0525347,-0.216856,-0.0401111,-1,1
675540906178248704,0.00994301,0.0184899,-1.58384,0.42955299999999996,-1.25511,0.553286,-1,15
103589388516073474,-5.43795,35.0924,-257.685,0.053980099999999996,0.211013,0.0126604,1,10
648527486048542722,25.3504,-170.72799999999998,-332.889,0.111679,0.113407,-0.134669,1,4
707073731431759872,-0.0373195,-0.031613999999999996,-3.26563,-0.197819,-0.287812,-0.158278,-1,10
445864678166364160,0.0008363139999999999,-0.0021718,-5.04407,-1.23947,2.46355,8.2356,1,8
878202202248716290,350.116,-70.1227,-350.589,-0.31443499999999996,-0.297962,0.0544509,1,2
873703344231677952,-0.0202733,-0.00521751,2.11253,-2.80328,0.8447879999999999,7.69106,1,15
396317798000754688,-0.00686831,0.0113193,4.19235,-1.35598,0.05044969999999999,-9.96894,1,12
135108401154760706,-13.195,-28.5408,163.774,-0.327844,-0.16266,0.115058,1,12
27026408127594496,0.00551305,-0.00583584,-1.55768,-0.8981309999999999,0.196703,-0.25502199999999997,1,13
783629290099965952,-8.86612,29.3272,-45.7341,-0.0992185,0.644254,-1.00621,1,14
